cleaned_text,label,username_encoded
you can run but you cant hide hehe heee,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNhcjBfb3ZjNzJPNDFLbjRpNVRtTHVGdWF3dTNhOHVIR1ljWVNUeEVXYW95R3FxZjNHZ01CQzBOQllQT3FLYzJJWlB5YXRSby0zd08zSVNxMGUxYnRoSjE2UzVUZWFfVTFVUnF1UHl3LXhpVlU9
kill em all,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNhbF8tRzZVMWhLRjd3T0Y4a3lpVkNiQ1NyUm5xaVVhcDdETENqM0E1Y3EyZ0w1bEpOWTRmZmtsWWdZRVNNU3U5TFNkbjF0MGtQYzdNbWc4ZkFRaVhHSnc9PQ==
toretsk defenders donate here tax deductible in the usa <url><url> the situation in toretsk niu york direction is beyond critical there is no other way to describe it have a look on the video to get an idea even in the case of providing urgently required help there is a high chance that the city will fall however the brave units defending here against the russian advance eg th brigade nd brigade st brigade and more deserve our help a chance for higher propability to survive and causing the enemy the highest level of damage the uao team recently delivered drones and range extenders to the th brigade fighting in the toretsknew york direction but it was far from enough we want to help the warriors fighting now at this critical direction of the frontline with drones mavic autel fpvs drone jammers antidrone devices range extenders thermal and nightvision devices and more with our kharkiv defenders fundraiser we made a real impact for one of the hottest parts of the frontline now we aim to do this again for toretsk thank you for helping these brave warriors for info ukraine aid operations is an rukraine<url> verified organization registered as <number>c<number> charity,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNhQmpQNUlvZVM3SXM1bXIweHVRREdid01xd0RKSmlvQmt4bXZhRlozRVlGNEdZYThXOVRPV1JwZ3J0T1hKLWtvbDdvNDg4M2phYzcyR3lCc3p2Qkk4MUE9PQ==
absolute heros slava ukrani ,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNhdGM1aG9OakY1di04M0ZpSjZYRzhvOVNMaURnbnlIaklaZHgwRGNYRWJTc0FaNmZIcEdXMEFrSG1KRTQ1ZFZqNW9PVHNYMUh1QlJfSklJaEhJbllkVXc9PQ==
done,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNnYXNIUlp2UkpJX0gwOExYeUx6Mk1DYmFrU0hiSnV1UnJPZThmRDJTMkRTNU5yX3BULWlwVGszM3pyMm9EeHJrNzBqeXNZLXIwXzNZVmhMdGY4aFNXVlE9PQ==
great white,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNnUHR3eElmXzFrSGFFNmVWVzR6WVBtbkFBS1E1bWQyeTg3aWE2RkRiS3JzenBBQWRLalljUVpiMDNjMEtSVGk3S0NiSHcwMEwzMkRCYWJWLW1hSUVRX1E9PQ==
speaking as someone who have many friends in the united states army and several of my friends participated in invasions of other countries i am telling you that any organized military in the world does not work like that military people receive orders not suggestions you have to do what they tell you to do in military nobody cares about what you think is good or what you think is evil you cant just woke up and say nah i dont want to follow orders and i might just stay home my friends volunteered to serve in the military but does that make them guilty of the government action i disagree with that one of them still has severe ptsd from what he had to see and what he had to do i will not tell you in detail what exactly happened for his sake but i just want you to know that when state system pursues something with physical violence people who get squished in the middle are no more than people just like us even for nonmilitary people like us the system of state is still enforced to every single one of us and they do so with what is called lawenforcement law here stands for state that works by lawwhich is pretty much any developed state on the earth and enforcement means applying them with physical force,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNnVFd3Z1YwdUJoZzNDT1ZzMnBOdnNRZlAwaW52eFdmQ1pqdDV4UjFvbVQxSlMwR2gtdkpmUzFMZXJkeGVDMXVudWhpa0Z6eThscTNER0FWdDBYQ1ZGaHQ2T0h6OVFjOTVTa1NuTlRHeThOeU09
fuck this war,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNnZHdUX0dwMmRva0ViQ3RDVGFjMVFQbDdzM25nNzR4UkZqd29qNm5mVXhtbmFDZXN4Y3pQZkxEUUFvVEVfLVJrSmM2cTFMamtwSFRkd2pLX2kyYmc2eFBLTmZjMlBfZDJrRUdhdkhFQXljUm89
maby the usa will send p mustang to ukraine instead of f ,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNnMEtWdndJN3hrSWwyTk5VTjhPdVRzamVCcVNnNFVfRDg3RzhXOFhoSk9CQW5PQ0RNMmplUDhndW1yZE0wOHFXY0hVZi1hWFU3Z3hTbDRGaUlVLUk5RFloRVlWTWxTa3BraEcwYlZJaGFIU0k9
low tech predators,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNncTRLOU9uTW5seVRyalFJeC1meC04NER2MGJiOGJ5MnBkTEg1RU5oOFI1Smw0bHZVSTlEZWV4WnBTUWdWYzdWVFR5ZzhsVXFVTUNCUnBONmhZQTg5N3c9PQ==
that pov is crazy,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNnRmdvQTl0SU9jajdrMXhyc2lCN19JRFhWYkUtSE5BSjRINXN1a3UyMjhKZWhVRjZyMXlKOVJZeDdpQll5SXNacF9VamJqZWxfQTBpdllQS0lpdTNwWUE9PQ==
will do it tonight when i get back home,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNneG9ZSjZxRTlVTVRXNVo1LWhpZTVQdVR3MUN6SGFwcUJSdEhqekU4LVVxZnhoOFM4X0NycWtSd1l1OGdlWHR3eE5hRWZndTRwenk4MEJab2xtX01sTHc9PQ==
xi putin and trump not the sitting president nothing fishy here at all the collaborations are taking place in broad daylight,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNncWNfN3ZwWkx2MXdONkt6TzNyeG96MjRLMWlYN0ZMV1ZmX3FMeDVOSXVidnBfa1YzdmkyRlJCUGhjZXRJa3N6SzVYTUlJSEtQdXF2UXdjQ2JzdjZWSHc9PQ==
trying the old deer in the headlight trick nope didnt work,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNnbTRtLWY5TW55YV95UXpFSW1XeEtpM2YzUzRjMDRsN3dKVDUtTnJUTTRmdWhVQ2ROQU43cmdVQnZyUzJzcHBzVzUxR2VDdWV3YndkakJTMjh5RFVFRFE9PQ==
i know its war but that sounds like so much fun its like nintendo duck hunt but in real life,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNnODA5MmpvYnNWd1Rpelp6TVpzenNDMmp0UWx1dE1uemR4cVRDTmk2bzR2ZkVKMGNON1R4aHBYTkVkNWNtcTlCajgyM3JQWDBfeFpkNFB6dTlnM0l1UHFNWm1iSUNuMFNwNllBUjNJVlZjdXc9
nice well done,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNnQlNWb2NyNWFjNWNBSUFWZmwwRl9OeTA2U29KUm9TMWxIRGJ2SGlBb2JtbkhDX21QbFZXaUZGaTZxUU9HUlR1V1YwTzRsLXJ0ZUpkTGNSYlBDTU0wUEE9PQ==
we need to mad max some kind of light weight turret pod on a cessna with a usas,r/ukraineinvasionvideos,Z0FBQUFBQm0yeGNndWJhZXVJVGptWWxvRDNVcTU2WU8tNjNZeVZFcHQzT3poY2w2THBrOEhUTDVSRUhsNkhBUHRoQi1KQXBhTGo4QkR1Q3U2d1RjQ0xHM0VaT0FUSkVJa1E9PQ==
